STATE_CODE,COUNTY_NAME,COUNTY_CODE,PLACE_NAME,PLACE_TYPE,PLACE_CODE
SC,Charleston,019,North Charleston,City of,50875
SC,Charleston,019,Sherwood Forest,,13330
SC,Charleston,019,South Windermire,,13330
SC,Charleston,019,Summerville,Town of,70270
SC,Charleston,019,Whipper-Barnoy,,50875
SC,Cherokee,021,Gaffney,City of,28060
SC,Dorchester,035,North Charleston,City of,50875
SC,Dorchester,035,Summerville,Town of,70270
SC,Edgefield,037,North Augusta,City of,50695
SC,Florence,041,Florence,City of,25810
SC,Greenville,045,Greenville,City of,30850
SC,Greenville,045,Greer,City of,30985
SC,Greenville,045,Mauldin,City of,45115
SC,Greenville,045,Simpsonville,City of,66580
SC,Greenwood,047,Greenwood,City of,30895
SC,Horry,051,Cherry Grove Beach,,51280
SC,Horry,051,Conway,City of,16405
SC,Horry,051,Crescent Beach,,51280
SC,Horry,051,Myrtle Beach,City of,49075
SC,Horry,051,North Myrtle Beach,City of,51280
SC,Horry,051,Ocean Drive Beach,,51280
SC,Horry,051,Ocean Forest,,49075
SC,Lexington,063,Cayce,City of,12655
SC,Lexington,063,Columbia,City of,16000
SC,Lexington,063,Irmo,Town of,35890
SC,Lexington,063,Lexington,Town of,41335
SC,Lexington,063,West Columbia,City of,75850
SC,Newberry,071,Newberry,City of,49570
SC,Orangeburg,075,Orangeburg,City of,53080
SC,Pickens,077,Calhoun,,14950
SC,Pickens,077,Clemson,City of,14950
SC,Pickens,077,Easley,City of,21985
SC,Pickens,077,Pickensville,,21985
SC,Richland,079,Boyden Arbor,,16000
SC,Richland,079,Cayce,City of,12655
SC,Richland,079,Columbia,City of,16000
SC,Richland,079,Eau Claire,,16000
SC,Richland,079,Forest Acres,City of,26305
SC,Richland,079,Irmo,Town of,35890
SC,Richland,079,Ravenwood,,26305
SC,Richland,079,Valencia Heights,,16000
SC,Spartanburg,083,East Spartanburg,,68290
SC,Spartanburg,083,Greer,City of,30985
SC,Spartanburg,083,Hillcrest,,68290
SC,Spartanburg,083,Spartanburg,City of,68290
SC,Sumter,085,Sumter,City of,70405
SC,York,091,Boyd Hill,,61405
SC,York,091,Ebenezer,,61405
SC,York,091,Fort Mill,Town of,26890
SC,York,091,Rock Hill,City of,61405
SD,Beadle,005,Huron,City of,31060
SD,Brookings,011,Brookings,City of,07580
SD,Brown,013,Aberdeen,City of,00100
SD,Clay,027,Vermillion,City of,66700
SD,Codington,029,Watertown,City of,69300
SD,Davison,035,Mitchell,City of,43100
SD,Hughes,065,Pierre,City of,49600
SD,Lawrence,081,Spearfish,City of,60020
SD,Lincoln,083,Sioux Falls,City of,59020
SD,Minnehaha,099,Sioux Falls,City of,59020
SD,Pennington,103,Rapid City,City of,52980
SD,Yankton,135,Yankton,City of,73060
TN,Anderson,001,Emory Heights,,55120
TN,Anderson,001,Jackson Square,,55120
TN,Anderson,001,Oak Ridge,City of,55120
TN,Bedford,003,Fairlane Estates,,67760
TN,Bedford,003,Forest Hills,,67760
TN,Bedford,003,Shelbyville,City of,67760
TN,Blount,009,Belle Meade,,46380
TN,Blount,009,Maryville,City of,46380
TN,Blount,009,Plainfield,,46380
TN,Bradley,011,Annadale,,15400
TN,Bradley,011,Burlington Heights,,15400
TN,Bradley,011,Cleveland,City of,15400
TN,Carter,019,East Side,,23500
TN,Carter,019,Elizabethton,City of,23500
TN,Carter,019,Johnson City,City of,38320
TN,Carter,019,Rayon Terrace,,23500
TN,Carter,019,Riovista,,23500
TN,Carter,019,Watauga Point,,23500
TN,Coffee,031,Bel-Aire,,75320
TN,Coffee,031,Forrest Park,,75320
TN,Coffee,031,Glenview,,45500
TN,Coffee,031,Johnstown,,75320
TN,Coffee,031,Manchester,City of,45500
TN,Coffee,031,Melrose Park,,45500
TN,Coffee,031,Oak Park,,75320
TN,Coffee,031,Pineview Heights,,75320
TN,Coffee,031,Tullahoma,City of,75320
TN,Coffee,031,West Meade,,45500
TN,Coffee,031,Westside Heights,,75320
TN,Coffee,031,Westwood,,75320
TN,Cumberland,035,Crossville,City of,18540
TN,Davidson,037,Amqui,,52004
TN,Davidson,037,Bakers,,52004
TN,Davidson,037,Bakertown,,52004
TN,Davidson,037,Belle Meade,City of,52004
TN,Davidson,037,Berry Hill,City of,52004
TN,Davidson,037,Bordeaux,,52004
TN,Davidson,037,Cane Ridge,,52004
TN,Davidson,037,Charlotte Park,,52004
TN,Davidson,037,Cloverhill,,52004
TN,Davidson,037,Couchville,,52004
TN,Davidson,037,Crieve Hall,,52004
TN,Davidson,037,Cumberland Heights,,52004
TN,Davidson,037,Dalewood,,52004
TN,Davidson,037,Donelson,,52004
TN,Davidson,037,Edenwold,,52004
TN,Davidson,037,Forest Grove,,52004
TN,Davidson,037,Forest Hills,City of,52004
TN,Davidson,037,Germantown,,52004
TN,Davidson,037,Glencliff,,52004
TN,Davidson,037,Glenview,,52004
TN,Davidson,037,Green Hills,,52004
TN,Davidson,037,Haysboro,,52004
TN,Davidson,037,Hermitage,,52004
TN,Davidson,037,Hermitage Hills,,52004
TN,Davidson,037,Hopewell,,52004
TN,Davidson,037,Inglewood,,52004
TN,Davidson,037,Ivy Point,,52004
TN,Davidson,037,Joelton,,52004
TN,Davidson,037,Jordonia,,52004
TN,Davidson,037,Kimbro,,52004
TN,Davidson,037,Lickton,,52004
TN,Davidson,037,Lincoya Hills,,52004
TN,Davidson,037,Linton,,52004
TN,Davidson,037,Little Creek,,52004
TN,Davidson,037,Madison,,52004
TN,Davidson,037,Maplewood,,52004
TN,Davidson,037,Merry Oaks,,52004
TN,Davidson,037,Morny,,52004
TN,Davidson,037,Mount View,,52004
TN,Davidson,037,Mudtavern,,52004
TN,Davidson,037,Nashville,,52004
TN,Davidson,037,Nashville-Davidson,Metropolitan Government of,52004
TN,Davidson,037,Newsom,,52004
TN,Davidson,037,Oak Hill,City of,52004
TN,Davidson,037,Oglesby,,52004
TN,Davidson,037,Old Hickory,,52004
TN,Davidson,037,Paragon Mills,,52004
TN,Davidson,037,Pasquo,,52004
TN,Davidson,037,Providence,,52004
TN,Davidson,037,Radnor,,52004
TN,Davidson,037,Rayon City,,52004
TN,Davidson,037,Richland,,52004
TN,Davidson,037,Rural Hill,,52004
TN,Davidson,037,Scottsboro,,52004
TN,Davidson,037,Smith Springs,,52004
TN,Davidson,037,Tusculum,,52004
TN,Davidson,037,Una,,52004
TN,Davidson,037,Union Hill,,52004
TN,Davidson,037,West,,52004
TN,Davidson,037,West Meade,,52004
TN,Davidson,037,West Nashville,,52004
TN,Davidson,037,Whites Creek,,52004
TN,Davidson,037,Woodbine,,52004
TN,Davidson,037,Wrencoe,,52004
TN,Dickson,043,Dickson,City of,20620
TN,Dyer,045,Dyersburg,City of,22200
TN,Fayette,047,Collierville,Town of,16420
TN,Franklin,051,Oak Park,,75320
TN,Franklin,051,Tullahoma,City of,75320
TN,Franklin,051,Westside Heights,,75320
TN,Greene,059,Eastview,,30980
TN,Greene,059,Greeneville,Town of,30980
TN,Greene,059,Town Acres,,30980
TN,Hamblen,063,Havley Springs,,50280
TN,Hamblen,063,Hillcrest,,50280
TN,Hamblen,063,Morristown,City of,50280
TN,Hamblen,063,Rolling Hills,,50280
TN,Hamblen,063,Tigertown,,50280
TN,Hamilton,065,Alton Park,,14000
TN,Hamilton,065,Avondale,,14000
TN,Hamilton,065,Blaney Forest,,22720
TN,Hamilton,065,Boyce,,14000
TN,Hamilton,065,Brainerd,,14000
TN,Hamilton,065,Brainerd Hills,,14000
TN,Hamilton,065,Bushtown,,14000
TN,Hamilton,065,Chattanooga,City of,14000
TN,Hamilton,065,Clifton Hills,,14000
TN,Hamilton,065,Daisy,,69560
TN,Hamilton,065,Dallas Heights,,14000
TN,Hamilton,065,Duncan Hills,,61960
TN,Hamilton,065,East Chattanooga,,14000
TN,Hamilton,065,East Lake,,14000
TN,Hamilton,065,East Ridge,City of,22720
TN,Hamilton,065,Fairfax Heights,,14000
TN,Hamilton,065,Fort Cheatham,,14000
TN,Hamilton,065,Galaxy Heights,,14000
TN,Hamilton,065,Gaylan Heights,,14000
TN,Hamilton,065,Glenwood,,14000
TN,Hamilton,065,Hamillville,,14000
TN,Hamilton,065,Highland Park,,14000
TN,Hamilton,065,Hixson,,14000
TN,Hamilton,065,Indian Hills,,14000
TN,Hamilton,065,Jersey,,14000
TN,Hamilton,065,Kings Point,,14000
TN,Hamilton,065,Knollwood,,61960
TN,Hamilton,065,Lake Forest,,40000
TN,Hamilton,065,Lake Hills,,14000
TN,Hamilton,065,Lake Vista,,14000
TN,Hamilton,065,Lupton City,,14000
TN,Hamilton,065,Manchester Park,,14000
TN,Hamilton,065,Mile Straight,,69560
TN,Hamilton,065,Murray Hills,,14000
TN,Hamilton,065,North Chattanooga,,14000
TN,Hamilton,065,North Glen Estates,,14000
TN,Hamilton,065,Northern Hills,,14000
TN,Hamilton,065,Orchard Knob,,14000
TN,Hamilton,065,Red Bank,City of,61960
TN,Hamilton,065,Ridgedale,,14000
TN,Hamilton,065,Ridgewood Acres,,14000
TN,Hamilton,065,Rivermont,,14000
TN,Hamilton,065,Riverside Park,,14000
TN,Hamilton,065,Rollingwood,,14000
TN,Hamilton,065,Saint Elmo,,14000
TN,Hamilton,065,Shepherd,,14000
TN,Hamilton,065,Soddy-Daisy,City of,69560
TN,Hamilton,065,Stuart Heights,,14000
TN,Hamilton,065,Tiftonia,,14000
TN,Hamilton,065,Towne Hills,,14000
TN,Hamilton,065,Tyner,,14000
TN,Hamilton,065,Tyner Hills,,14000
TN,Hamilton,065,Valdeau,,61960
TN,Hamilton,065,Valleybrook,,14000
TN,Hamilton,065,Washington Heights,,14000
TN,Hamilton,065,Wauhatchie,,14000
TN,Hamilton,065,White Oak,,61960
TN,Hamilton,065,Woodland Heights,,14000
TN,Hawkins,073,Kingsport,City of,39560
TN,Haywood,075,Brownsville,City of,08920
TN,Henry,079,Chickasaw Heights,,56720
TN,Henry,079,Meadow Mead,,56720
TN,Henry,079,Paris,City of,56720
TN,Henry,079,Porter Court,,56720
TN,Jefferson,089,Morristown,City of,50280
TN,Knox,093,Amherst,,40000
TN,Knox,093,Arlington,,40000
TN,Knox,093,Bearden,,40000
TN,Knox,093,Black Oak,,40000
TN,Knox,093,Burlington,,40000
TN,Knox,093,Colonial Village,,40000
TN,Knox,093,Cumberland Estates,,40000
TN,Knox,093,Deane Hill,,40000
TN,Knox,093,Farragut,Town of,25760
TN,Knox,093,Forest Hills,,40000
TN,Knox,093,Fountain City,,40000
TN,Knox,093,Harrill Hills,,40000
TN,Knox,093,Highland Park,,40000
TN,Knox,093,Holston Hills,,40000
TN,Knox,093,Inskip,,40000
TN,Knox,093,Island Home,,40000
TN,Knox,093,Knoxville,City of,40000
TN,Knox,093,Lake Forest,,40000
TN,Knox,093,Lincoln Park,,40000
TN,Knox,093,Lonsdale,,40000
TN,Knox,093,Loveland,,40000
TN,Knox,093,Lyons View,,40000
TN,Knox,093,Marble City,,40000
TN,Knox,093,Middlebrook Heights,,40000
TN,Knox,093,Mooreland Heights,,40000
TN,Knox,093,North Hills,,40000
TN,Knox,093,North Knoxville,,40000
TN,Knox,093,Norwood,,40000
TN,Knox,093,Oakland,,40000
TN,Knox,093,Park City,,40000
TN,Knox,093,Plantation Hills,,40000
TN,Knox,093,Pleasant Ridge,,40000
TN,Knox,093,Ridgedale,,40000
TN,Knox,093,Rocky Hill,,40000
TN,Knox,093,Sequoyah Hills,,40000
TN,Knox,093,Shannondale,,40000
TN,Knox,093,Smithwood,,40000
TN,Knox,093,South Knoxville,,40000
TN,Knox,093,Timbercrest,,40000
TN,Knox,093,Villa Gardens,,40000
TN,Knox,093,West Hills,,40000
TN,Knox,093,West Knoxville,,40000
TN,Knox,093,West View,,40000
TN,Knox,093,Westmoreland Heights,,40000
TN,Knox,093,Whites Village,,40000
TN,Knox,093,Whittle Springs,,40000
TN,Knox,093,Windsor Park,,40000
TN,Lawrence,099,Hood Lake,,41340
TN,Lawrence,099,Lawrenceburg,City of,41340
TN,Lawrence,099,Meadowview,,41340
TN,Loudon,105,Farragut,Town of,25760
TN,Madison,113,Hicksville,,37640
TN,Madison,113,Jackson,City of,37640
TN,Madison,113,Westwood Gardens,,37640
TN,Marshall,117,Coleman Heights,,41860
TN,Marshall,117,Forest Hills,,41860
TN,Marshall,117,Hickory Heights,,41860
TN,Marshall,117,Hillcrest,,41860
TN,Marshall,117,Lewisburg,City of,41860
TN,Marshall,117,Lincoln Park,,41860
TN,Marshall,117,Marshall Heights,,41860
TN,Marshall,117,Wallace Acres,,41860
TN,Marshall,117,White Acres,,41860
TN,Maury,119,Bel Air,,16540
TN,Maury,119,Chantay Acres,,16540
TN,Maury,119,Columbia,City of,16540
TN,Maury,119,Columbia Gardens,,16540
TN,Maury,119,Fairview Heights,,16540
TN,Maury,119,Field Crest,,16540
TN,Maury,119,Forrest Hills,,16540
TN,Maury,119,Graymere Manor,,16540
TN,Maury,119,Hardy Acres,,16540
TN,Maury,119,Highland Heights,,16540
TN,Maury,119,Highland Park,,16540
TN,Maury,119,Idlewild,,16540
TN,Maury,119,Jackson Heights,,16540
TN,Maury,119,River Heights,,16540
TN,Maury,119,Riverside,,16540
TN,Maury,119,Rolling Fields,,16540
TN,Maury,119,Royal Oaks,,16540
TN,Maury,119,Sharon Park,,16540
TN,Maury,119,Southern Hills,,16540
TN,Maury,119,Spring Hill,City of,70580
TN,Maury,119,West Haven,,16540
TN,Maury,119,West Meade,,16540
TN,McMinn,107,Athens,City of,02320
TN,McMinn,107,Bohannon Addition,,02320
TN,McMinn,107,Brewer Addition,,02320
TN,McMinn,107,Housley Addition,,02320
TN,McMinn,107,Hutsell,,02320
TN,McMinn,107,Ingleside Hill,,02320
TN,McMinn,107,Lockmiller Addition,,02320
TN,McMinn,107,Pickwatina Place,,02320
TN,McMinn,107,Tellico Hills,,02320
TN,Montgomery,125,Ashland Hills,,15160
TN,Montgomery,125,Bel-Air Estates,,15160
TN,Montgomery,125,Clarksville,City of,15160
TN,Montgomery,125,Kenwood,,15160
TN,Montgomery,125,New Providence,,15160
TN,Montgomery,125,Park Lane,,15160
TN,Montgomery,125,Ringgold,,15160
TN,Obion,131,Gibbs,,75940
TN,Obion,131,Highland,,75940
TN,Obion,131,Union City,City of,75940
TN,Putnam,141,Cookeville,City of,16920
TN,Roane,145,Oak Ridge,City of,55120
TN,Robertson,147,Portland,City of,60280
TN,Robertson,147,Springfield,City of,70500
TN,Robertson,147,White House,City of,80200
TN,Rutherford,149,Eastwood,,41200
TN,Rutherford,149,La Vergne,City of,41200
TN,Rutherford,149,Murfreesboro,City of,51560
TN,Rutherford,149,Smyrna,Town of,69420
TN,Rutherford,149,Stones River Homes,,69420
TN,Sevier,155,Sevierville,City of,67120
TN,Shelby,157,Arlington,Town of,01740
TN,Shelby,157,Aulon,,48000
TN,Shelby,157,Bartlett,City of,03440
TN,Shelby,157,Berclair,,48000
TN,Shelby,157,Buntyn,,48000
TN,Shelby,157,Collierville,Town of,16420
TN,Shelby,157,East Junction,,48000
TN,Shelby,157,Egypt,,48000
TN,Shelby,157,Frayser,,48000
TN,Shelby,157,Germantown,City of,28960
TN,Shelby,157,Hollywood,,48000
TN,Shelby,157,Lakeland,City of,40350
TN,Shelby,157,Mallory,,48000
TN,Shelby,157,Memphis,City of,48000
TN,Shelby,157,Millington,City of,49060
TN,Shelby,157,Nonconnah,,48000
TN,Shelby,157,Normal,,48000
TN,Shelby,157,Oakville,,48000
TN,Shelby,157,Pisgah Heights,,48000
TN,Shelby,157,Raleigh,,48000
TN,Shelby,157,West Junction,,48000
TN,Shelby,157,Whitehaven,,48000
TN,Sullivan,163,Avoca,,08540
TN,Sullivan,163,Blue Ridge,,08540
TN,Sullivan,163,Bristol,City of,08540
TN,Sullivan,163,Edgemont,,08540
TN,Sullivan,163,Fair Acres,,39560
TN,Sullivan,163,Fairmount,,08540
TN,Sullivan,163,Fort Robinson,,39560
TN,Sullivan,163,Gibsontown,,39560
TN,Sullivan,163,Green Acres,,39560
TN,Sullivan,163,Greenfields,,39560
TN,Sullivan,163,Haynesfield,,08540
TN,Sullivan,163,Highland Park,,39560
TN,Sullivan,163,Hillcrest,,39560
TN,Sullivan,163,Holston Heights,,39560
TN,Sullivan,163,Holston Hills,,08540
TN,Sullivan,163,Howard Hill,,39560
TN,Sullivan,163,Johnson City,City of,38320
TN,Sullivan,163,Kingsport,City of,39560
TN,Sullivan,163,Litz Manor,,39560
TN,Sullivan,163,Marlyn Hills,,08540
TN,Sullivan,163,Nelsontown,,39560
TN,Sullivan,163,Oak Hill,,08540
TN,Sullivan,163,Preston Woods,,39560
TN,Sullivan,163,Ridgefield,,08540
TN,Sullivan,163,Riverview,,39560
TN,Sullivan,163,Sunny Brook,,08540
TN,Sullivan,163,Sunset Hills,,39560
TN,Sullivan,163,Tennessee Hills,,08540
TN,Sullivan,163,West View Park,,39560
TN,Sumner,165,Gallatin,City of,28540
TN,Sumner,165,Hendersonville,City of,33280
TN,Sumner,165,Portland,City of,60280
TN,Sumner,165,White House,City of,80200
TN,Warren,177,McMinnville,City of,45100
TN,Warren,177,Mount Leo,,45100
TN,Warren,177,West Riverside,,45100
TN,Washington,179,Carnegie,,38320
TN,Washington,179,Johnson City,City of,38320
TN,Washington,179,Keystone,,38320
TN,Washington,179,North Johnson City,,38320
TN,Washington,179,Piney Grove,,38320
TN,Washington,179,Princeton,,38320
TN,Weakley,183,Martin,City of,46240
TN,Williamson,187,Brentwood,City of,08280
TN,Williamson,187,Franklin,City of,27740
TN,Williamson,187,Spring Hill,City of,70580
TN,Wilson,189,Belinda City,,50780
TN,Wilson,189,Lebanon,City of,41520
TN,Wilson,189,Mount Juliet,City of,50780
TX,Anderson,001,Palestine,City of,54708
TX,Andrews,003,Andrews,City of,03216
TX,Angelina,005,Keltys,,45072
TX,Angelina,005,Lufkin,City of,45072
TX,Aransas,007,Corpus Christi,City of,17000
TX,Bee,025,Beeville,City of,07192
TX,Bell,027,Belton,City of,07492
TX,Bell,027,Copperas Cove,City of,16624
TX,Bell,027,Dog Ridge (historical),,07492
TX,Bell,027,Harker Heights,City of,32312
TX,Bell,027,Hobbs,,07492
TX,Bell,027,Killeen,City of,39148
TX,Bell,027,Lone Star,,39148
TX,Bell,027,Midway,,72176
TX,Bell,027,Smith,,72176
TX,Bell,027,Temple,City of,72176
TX,Bexar,029,Airport City,,16468
TX,Bexar,029,Beckmann,,65000
TX,Bexar,029,Bergs Mill,,65000
TX,Bexar,029,Boldtville,,65000
TX,Bexar,029,Cassin,,65000
TX,Bexar,029,Cibolo,City of,14920
TX,Bexar,029,Columbia Heights,,65000
TX,Bexar,029,Converse,City of,16468
TX,Bexar,029,Dominion,,65000
TX,Bexar,029,Earle,,65000
TX,Bexar,029,Fratt,,65000
TX,Bexar,029,Heafer,,65000
TX,Bexar,029,Hilltop,,65000
TX,Bexar,029,Kelland Heights,,65000
TX,Bexar,029,Kentwood Manor,,65000
TX,Bexar,029,Lackland City,,65000
TX,Bexar,029,Lackland Heights,,65000
TX,Bexar,029,Lackland Terrace,,65000
TX,Bexar,029,Leon Springs,,65000
TX,Bexar,029,Leon Valley,City of,42388
TX,Bexar,029,Live Oak,City of,43096
TX,Bexar,029,Longhorn,,65000
TX,Bexar,029,North Loop,,65000
TX,Bexar,029,Oakland Estates,,65000
TX,Bexar,029,Palo Alto Heights,,65000
TX,Bexar,029,Phoenix,,65000
TX,Bexar,029,Robards,,65000
TX,Bexar,029,Salado Junction,,65000
TX,Bexar,029,San Antonio,City of,65000
TX,Bexar,029,San Jose,,65000
TX,Bexar,029,Schertz,City of,66128
TX,Bexar,029,Shorts Corner,,65000
TX,Bexar,029,Terrell Wells,,65000
TX,Bexar,029,Universal City,City of,74408
TX,Bexar,029,Valley Hi,,65000
TX,Bexar,029,Westwood Village,,65000
TX,Bexar,029,Wetmore,,65000
TX,Bexar,029,Withers,,65000
TX,Bowie,037,South Texarkana,,72368
TX,Bowie,037,Texarkana,City of,72368
TX,Brazoria,039,Alvin,City of,02272
TX,Brazoria,039,Angleton,City of,03264
TX,Brazoria,039,Clute,City of,15652
TX,Brazoria,039,Freeport,City of,27420
TX,Brazoria,039,Hastings,,56348
TX,Brazoria,039,Lake Barbara,,15652
TX,Brazoria,039,Lake Jackson,City of,40588
TX,Brazoria,039,Pearland,City of,56348
TX,Brazoria,039,Ross,,40588
TX,Brazoria,039,Velasco,,27420
TX,Brazoria,039,Velasco Heights,,27420
TX,Brazos,041,Bryan,City of,10912
TX,Brazos,041,College Station,City of,15976
TX,Brazos,041,Harvey,,10912
TX,Brazos,041,Spear,,15976
TX,Brown,049,Bluff View,,10780
TX,Brown,049,Brownwood,City of,10780
TX,Brown,049,Woodland Heights,,10780
TX,Caldwell,055,Lockhart,City of,43240
TX,Caldwell,055,San Marcos,City of,65600
TX,Calhoun,057,Port Lavaca,City of,58916
TX,Cameron,061,Brownsville,City of,10768
TX,Cameron,061,Harlingen,City of,32372
TX,Cameron,061,San Benito,City of,65036
TX,Chambers,071,Baytown,City of,06128
TX,Chambers,071,Seabrook,City of,66392
TX,Chambers,071,Texas City,City of,72392
TX,Cherokee,073,Jacksonville,City of,37216
TX,Cherokee,073,Pomona,,37216
TX,Collin,085,Allen,City of,01924
TX,Collin,085,Carrollton,City of,13024
TX,Collin,085,Collin,,27684
TX,Collin,085,Dallas,City of,19000
TX,Collin,085,Forest Grove,,01924
TX,Collin,085,Frisco,City of,27684
TX,Collin,085,Garland,City of,29000
TX,Collin,085,Lebanon,,27684
TX,Collin,085,Lolaville,,27684
TX,Collin,085,McKinney,City of,45744
TX,Collin,085,Murphy,City of,50100
TX,Collin,085,Plano,City of,58016
TX,Collin,085,Renner,,19000
TX,Collin,085,Richardson,City of,61796
TX,Collin,085,Rockhill,,27684
TX,Collin,085,Sachse,City of,64064
TX,Collin,085,Shepton,,58016
TX,Collin,085,Wetsel,,01924
TX,Collin,085,Wylie,City of,80356
TX,Comal,091,Gruene,,50820
TX,Comal,091,Jentsch Acres,,50820
TX,Comal,091,Landa Park Highlands,,50820
TX,Comal,091,New Braunfels,City of,50820
TX,Comal,091,Schertz,City of,66128
TX,Comal,091,Solms,,50820
TX,Comal,091,Thorn Hill,,50820
TX,Cooke,097,Cook,,27984
TX,Cooke,097,Gainesville,City of,27984
TX,Coryell,099,Copperas Cove,City of,16624
TX,Coryell,099,Fort Gates,,29168
TX,Coryell,099,Gatesville,City of,29168
TX,Dallas,113,Addison,Town of,01240
TX,Dallas,113,Arcadia Park,,19000
TX,Dallas,113,Audelia,,19000
TX,Dallas,113,Balch Springs,City of,05372
TX,Dallas,113,Bouchard,,19000
TX,Dallas,113,Buckingham,,61796
TX,Dallas,113,Carrollton,City of,13024
TX,Dallas,113,Cedar Hill,City of,13492
TX,Dallas,113,Centerville,,29000
TX,Dallas,113,Coppell,City of,16612
TX,Dallas,113,Dallas,City of,19000
TX,Dallas,113,Dalrock,,63572
TX,Dallas,113,DeSoto,City of,20092
TX,Dallas,113,Duncanville,City of,21628
TX,Dallas,113,Eagle Ford,,19000
TX,Dallas,113,Farmers Branch,City of,25452
TX,Dallas,113,Florence Hill,,30464
TX,Dallas,113,Garland,City of,29000
TX,Dallas,113,Glenn Heights,City of,29840
TX,Dallas,113,Grand Prairie,City of,30464
TX,Dallas,113,Grapevine,City of,30644
TX,Dallas,113,Gribble,,19000
TX,Dallas,113,Inwood,,19000
TX,Dallas,113,Irving,City of,37000
TX,Dallas,113,Kingswood,,13492
TX,Dallas,113,Kleberg,,19000
TX,Dallas,113,Lakeland Heights,,30464
TX,Dallas,113,Lakeview,,30464
TX,Dallas,113,Lancaster,City of,41212
TX,Dallas,113,Lawson,,47892
TX,Dallas,113,Lewisville,City of,42508
TX,Dallas,113,Mesquite,City of,47892
TX,Dallas,113,Naaman,,29000
TX,Dallas,113,Oak Cliff,,19000
TX,Dallas,113,Oldham,,19000
TX,Dallas,113,Pleasant Run,,20092
TX,Dallas,113,Pleasant Valley,,64064
TX,Dallas,113,Reinhardt,,19000
TX,Dallas,113,Renner,,19000
TX,Dallas,113,Richardson,City of,61796
TX,Dallas,113,River Oaks,,21628
TX,Dallas,113,Rose Hill,,29000
TX,Dallas,113,Rowlett,City of,63572
TX,Dallas,113,Rylie,,19000
TX,Dallas,113,Sachse,City of,64064
TX,Dallas,113,Sargent,,19000
TX,Dallas,113,Seagoville,City of,66428
TX,Dallas,113,Shady Grove,,30464
TX,Dallas,113,Shamrock,,20092
TX,Dallas,113,Shiloh,,29000
TX,Dallas,113,Sowers,,37000
TX,Dallas,113,Trinity Mills,,13024
TX,Dallas,113,University Park,City of,74492
TX,Dallas,113,White Rock,,29000
TX,Dallas,113,Woodland Hills,,21628
TX,Dallas,113,Wylie,City of,80356
TX,Dallas,113,Zacha Junction,,19000
TX,Deaf Smith,117,Hereford,City of,33320
TX,Denton,121,Camey,,72530
TX,Denton,121,Carrollton,City of,13024
TX,Denton,121,Coppell,City of,16612
TX,Denton,121,Corinth,City of,16696
TX,Denton,121,Dallas,City of,19000
TX,Denton,121,Denton,City of,19972
TX,Denton,121,Flower Mound,Town of,26232
TX,Denton,121,Fort Worth,City of,27000
TX,Denton,121,Frisco,City of,27684
TX,Denton,121,Grapevine,City of,30644
TX,Denton,121,Highland Village,City of,33848
TX,Denton,121,Lewisville,City of,42508
TX,Denton,121,Little Elm,City of,43012
TX,Denton,121,Plano,City of,58016
TX,Denton,121,Southlake,City of,69032
TX,Denton,121,The Colony,City of,72530
TX,Ector,135,Odessa,City of,53388
TX,El Paso,141,Alfalfa,,24000
TX,El Paso,141,Belen,,24000
TX,El Paso,141,Borderland,,24000
TX,El Paso,141,Britton Davis,,24000
TX,El Paso,141,Buena Vista,,24000
TX,El Paso,141,Cielo Vista,,24000
TX,El Paso,141,Coronado Hills,,24000
TX,El Paso,141,Del Norte Acres,,24000
TX,El Paso,141,Del Norte Heights,,24000
TX,El Paso,141,El Paso,City of,24000
TX,El Paso,141,Hacienda Heights,,24000
TX,El Paso,141,Horizon City,City of,34832
TX,El Paso,141,Lakeside,,24000
TX,El Paso,141,Loma Terrace,,24000
TX,El Paso,141,Mission Hills,,24000
TX,El Paso,141,Montoya,,24000
TX,El Paso,141,Mountain View,,24000
TX,El Paso,141,Planeport,,24000
TX,El Paso,141,San Jose,,24000
TX,El Paso,141,Smeltertown,,24000
TX,El Paso,141,Socorro,City of,68636
TX,El Paso,141,Sunrise Acres,,24000
TX,El Paso,141,Tigua,,24000
TX,El Paso,141,Ysleta,,24000
TX,Ellis,139,Britton,,46452
TX,Ellis,139,Cedar Hill,City of,13492
TX,Ellis,139,Elva,,61196
TX,Ellis,139,Ennis,City of,24348
TX,Ellis,139,Glenn Heights,City of,29840
TX,Ellis,139,Grand Prairie,City of,30464
TX,Ellis,139,Mansfield,City of,46452
TX,Ellis,139,Midlothian,City of,48096
TX,Ellis,139,Red Oak,City of,61196
TX,Ellis,139,Sonoma,,24348
TX,Ellis,139,Sterrett,,76816
TX,Ellis,139,Ward,,48096
TX,Ellis,139,Waxahachie,City of,76816
TX,Erath,143,Stephenville,City of,70208
TX,Fannin,147,Bonham,City of,09328
TX,Fort Bend,157,Dewalt,,48804
TX,Fort Bend,157,First Colony,,70808
TX,Fort Bend,157,Houston,City of,35000
TX,Fort Bend,157,Katy,City of,38476
TX,Fort Bend,157,Missouri City,City of,48804
TX,Fort Bend,157,Paynes,,70808
TX,Fort Bend,157,Pearland,City of,56348
TX,Fort Bend,157,Richmond,City of,61892
TX,Fort Bend,157,Rosenberg,City of,63284
TX,Fort Bend,157,Smada,,48804
TX,Fort Bend,157,Stafford,City of,69908
TX,Fort Bend,157,Sugar Land,City of,70808
